 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)        time            @vbvdd[i]      
 2.39850000e-04  7.00000000e+00  2.39850000e-04  9.58329153e-01  2.39850000e-04  6.99624618e+00  2.39850000e-04  1.16100925e+00  2.39850000e-04  1.22983081e-06  2.39850000e-04  4.73304797e-05  2.39850000e-04 -5.06214871e-05 
 2.39950000e-04  7.00000000e+00  2.39950000e-04  9.58543615e-01  2.39950000e-04  6.99624629e+00  2.39950000e-04  1.16106079e+00  2.39950000e-04  1.21312517e-06  2.39950000e-04  4.73012957e-05  2.39950000e-04 -5.06214871e-05 
 2.40050000e-04  7.00000000e+00  2.40050000e-04  9.58757893e-01  2.40050000e-04  6.99624640e+00  2.40050000e-04  1.16111225e+00  2.40050000e-04  1.22981349e-06  2.40050000e-04  4.72720505e-05  2.40050000e-04 -5.06214871e-05 
 2.40150000e-04  7.00000000e+00  2.40150000e-04  9.58971988e-01  2.40150000e-04  6.99624651e+00  2.40150000e-04  1.16116364e+00  2.40150000e-04  1.21314247e-06  2.40150000e-04  4.72427698e-05  2.40150000e-04 -5.06214871e-05 
 2.40250000e-04  7.00000000e+00  2.40250000e-04  9.59185900e-01  2.40250000e-04  6.99624662e+00  2.40250000e-04  1.16121496e+00  2.40250000e-04  1.22979621e-06  2.40250000e-04  4.72134287e-05  2.40250000e-04 -5.06214871e-05 
 2.40350000e-04  7.00000000e+00  2.40350000e-04  9.59399629e-01  2.40350000e-04  6.99624673e+00  2.40350000e-04  1.16126621e+00  2.40350000e-04  1.21315973e-06  2.40350000e-04  4.71840530e-05  2.40350000e-04 -5.06214871e-05 
 2.40450000e-04  7.00000000e+00  2.40450000e-04  9.59613175e-01  2.40450000e-04  6.99624684e+00  2.40450000e-04  1.16131739e+00  2.40450000e-04  1.22977897e-06  2.40450000e-04  4.71546177e-05  2.40450000e-04 -5.06214871e-05 
 2.40550000e-04  7.00000000e+00  2.40550000e-04  9.59826538e-01  2.40550000e-04  6.99624694e+00  2.40550000e-04  1.16136849e+00  2.40550000e-04  1.21317694e-06  2.40550000e-04  4.71251487e-05  2.40550000e-04 -5.06214871e-05 
 2.40650000e-04  7.00000000e+00  2.40650000e-04  9.60039718e-01  2.40650000e-04  6.99624705e+00  2.40650000e-04  1.16141952e+00  2.40650000e-04  1.22976178e-06  2.40650000e-04  4.70956209e-05  2.40650000e-04 -5.06214871e-05 
 2.40750000e-04  7.00000000e+00  2.40750000e-04  9.60252715e-01  2.40750000e-04  6.99624716e+00  2.40750000e-04  1.16147048e+00  2.40750000e-04  1.21319411e-06  2.40750000e-04  4.70660604e-05  2.40750000e-04 -5.06214871e-05 
 2.40850000e-04  7.00000000e+00  2.40850000e-04  9.60465530e-01  2.40850000e-04  6.99624727e+00  2.40850000e-04  1.16152136e+00  2.40850000e-04  1.22974464e-06  2.40850000e-04  4.70364418e-05  2.40850000e-04 -5.06214871e-05 
 2.40950000e-04  7.00000000e+00  2.40950000e-04  9.60678163e-01  2.40950000e-04  6.99624737e+00  2.40950000e-04  1.16157217e+00  2.40950000e-04  1.21321123e-06  2.40950000e-04  4.70067913e-05  2.40950000e-04 -5.06214871e-05 
 2.41050000e-04  7.00000000e+00  2.41050000e-04  9.60890613e-01  2.41050000e-04  6.99624748e+00  2.41050000e-04  1.16162291e+00  2.41050000e-04  1.22972754e-06  2.41050000e-04  4.69770837e-05  2.41050000e-04 -5.06214871e-05 
 2.41150000e-04  7.00000000e+00  2.41150000e-04  9.61102881e-01  2.41150000e-04  6.99624759e+00  2.41150000e-04  1.16167358e+00  2.41150000e-04  1.21322831e-06  2.41150000e-04  4.69473451e-05  2.41150000e-04 -5.06214871e-05 
 2.41250000e-04  7.00000000e+00  2.41250000e-04  9.61314968e-01  2.41250000e-04  6.99624769e+00  2.41250000e-04  1.16172418e+00  2.41250000e-04  1.22971049e-06  2.41250000e-04  4.69175503e-05  2.41250000e-04 -5.06214871e-05 
 2.41350000e-04  7.00000000e+00  2.41350000e-04  9.61526872e-01  2.41350000e-04  6.99624780e+00  2.41350000e-04  1.16177470e+00  2.41350000e-04  1.21324534e-06  2.41350000e-04  4.68877253e-05  2.41350000e-04 -5.06214871e-05 
 2.41450000e-04  7.00000000e+00  2.41450000e-04  9.61738595e-01  2.41450000e-04  6.99624791e+00  2.41450000e-04  1.16182515e+00  2.41450000e-04  1.22969347e-06  2.41450000e-04  4.68578449e-05  2.41450000e-04 -5.06214871e-05 
 2.41550000e-04  7.00000000e+00  2.41550000e-04  9.61950136e-01  2.41550000e-04  6.99624801e+00  2.41550000e-04  1.16187552e+00  2.41550000e-04  1.21326233e-06  2.41550000e-04  4.68279353e-05  2.41550000e-04 -5.06214871e-05 
 2.41650000e-04  7.00000000e+00  2.41650000e-04  9.62161496e-01  2.41650000e-04  6.99624812e+00  2.41650000e-04  1.16192583e+00  2.41650000e-04  1.22967651e-06  2.41650000e-04  4.67979712e-05  2.41650000e-04 -5.06214871e-05 
 2.41750000e-04  7.00000000e+00  2.41750000e-04  9.62372674e-01  2.41750000e-04  6.99624823e+00  2.41750000e-04  1.16197606e+00  2.41750000e-04  1.21327927e-06  2.41750000e-04  4.67679787e-05  2.41750000e-04 -5.06214871e-05 
 2.41850000e-04  7.00000000e+00  2.41850000e-04  9.62583672e-01  2.41850000e-04  6.99624833e+00  2.41850000e-04  1.16202621e+00  2.41850000e-04  1.22965959e-06  2.41850000e-04  4.67379326e-05  2.41850000e-04 -5.06214871e-05 
 2.41950000e-04  7.00000000e+00  2.41950000e-04  9.62794488e-01  2.41950000e-04  6.99624844e+00  2.41950000e-04  1.16207630e+00  2.41950000e-04  1.21329617e-06  2.41950000e-04  4.67078591e-05  2.41950000e-04 -5.06214871e-05 
 2.42050000e-04  7.00000000e+00  2.42050000e-04  9.63005123e-01  2.42050000e-04  6.99624854e+00  2.42050000e-04  1.16212631e+00  2.42050000e-04  1.22964271e-06  2.42050000e-04  4.66777328e-05  2.42050000e-04 -5.06214871e-05 
 2.42150000e-04  7.00000000e+00  2.42150000e-04  9.63215578e-01  2.42150000e-04  6.99624865e+00  2.42150000e-04  1.16217625e+00  2.42150000e-04  1.21331303e-06  2.42150000e-04  4.66475800e-05  2.42150000e-04 -5.06214871e-05 
 2.42250000e-04  7.00000000e+00  2.42250000e-04  9.63425852e-01  2.42250000e-04  6.99624875e+00  2.42250000e-04  1.16222612e+00  2.42250000e-04  1.22962588e-06  2.42250000e-04  4.66173754e-05  2.42250000e-04 -5.06214871e-05 
 2.42350000e-04  7.00000000e+00  2.42350000e-04  9.63635945e-01  2.42350000e-04  6.99624886e+00  2.42350000e-04  1.16227591e+00  2.42350000e-04  1.21332984e-06  2.42350000e-04  4.65871451e-05  2.42350000e-04 -5.06214871e-05 
 2.42450000e-04  7.00000000e+00  2.42450000e-04  9.63845858e-01  2.42450000e-04  6.99624896e+00  2.42450000e-04  1.16232563e+00  2.42450000e-04  1.22960909e-06  2.42450000e-04  4.65568639e-05  2.42450000e-04 -5.06214871e-05 
 2.42550000e-04  7.00000000e+00  2.42550000e-04  9.64055591e-01  2.42550000e-04  6.99624907e+00  2.42550000e-04  1.16237528e+00  2.42550000e-04  1.21334661e-06  2.42550000e-04  4.65265580e-05  2.42550000e-04 -5.06214871e-05 
 2.42650000e-04  7.00000000e+00  2.42650000e-04  9.64265144e-01  2.42650000e-04  6.99624917e+00  2.42650000e-04  1.16242486e+00  2.42650000e-04  1.22959234e-06  2.42650000e-04  4.64962021e-05  2.42650000e-04 -5.06214871e-05 
 2.42750000e-04  7.00000000e+00  2.42750000e-04  9.64474517e-01  2.42750000e-04  6.99624928e+00  2.42750000e-04  1.16247436e+00  2.42750000e-04  1.21336333e-06  2.42750000e-04  4.64658223e-05  2.42750000e-04 -5.06214871e-05 
 2.42850000e-04  7.00000000e+00  2.42850000e-04  9.64683710e-01  2.42850000e-04  6.99624938e+00  2.42850000e-04  1.16252379e+00  2.42850000e-04  1.22957564e-06  2.42850000e-04  4.64353935e-05  2.42850000e-04 -5.06214871e-05 
 2.42950000e-04  7.00000000e+00  2.42950000e-04  9.64892723e-01  2.42950000e-04  6.99624949e+00  2.42950000e-04  1.16257314e+00  2.42950000e-04  1.21338001e-06  2.42950000e-04  4.64049417e-05  2.42950000e-04 -5.06214871e-05 
 2.43050000e-04  7.00000000e+00  2.43050000e-04  9.65101557e-01  2.43050000e-04  6.99624959e+00  2.43050000e-04  1.16262243e+00  2.43050000e-04  1.22955898e-06  2.43050000e-04  4.63744418e-05  2.43050000e-04 -5.06214871e-05 
 2.43150000e-04  7.00000000e+00  2.43150000e-04  9.65310211e-01  2.43150000e-04  6.99624969e+00  2.43150000e-04  1.16267164e+00  2.43150000e-04  1.21339665e-06  2.43150000e-04  4.63439198e-05  2.43150000e-04 -5.06214871e-05 
 2.43250000e-04  7.00000000e+00  2.43250000e-04  9.65518686e-01  2.43250000e-04  6.99624980e+00  2.43250000e-04  1.16272077e+00  2.43250000e-04  1.22954236e-06  2.43250000e-04  4.63133506e-05  2.43250000e-04 -5.06214871e-05 
 2.43350000e-04  7.00000000e+00  2.43350000e-04  9.65726982e-01  2.43350000e-04  6.99624990e+00  2.43350000e-04  1.16276984e+00  2.43350000e-04  1.21341324e-06  2.43350000e-04  4.62827603e-05  2.43350000e-04 -5.06214871e-05 
 2.43450000e-04  7.00000000e+00  2.43450000e-04  9.65935099e-01  2.43450000e-04  6.99625000e+00  2.43450000e-04  1.16281883e+00  2.43450000e-04  1.22952579e-06  2.43450000e-04  4.62521237e-05  2.43450000e-04 -5.06214871e-05 
 2.43550000e-04  7.00000000e+00  2.43550000e-04  9.66143037e-01  2.43550000e-04  6.99625011e+00  2.43550000e-04  1.16286775e+00  2.43550000e-04  1.21342979e-06  2.43550000e-04  4.62214669e-05  2.43550000e-04 -5.06214871e-05 
 2.43650000e-04  7.00000000e+00  2.43650000e-04  9.66350797e-01  2.43650000e-04  6.99625021e+00  2.43650000e-04  1.16291659e+00  2.43650000e-04  1.22950926e-06  2.43650000e-04  4.61907648e-05  2.43650000e-04 -5.06214871e-05 
 2.43750000e-04  7.00000000e+00  2.43750000e-04  9.66558377e-01  2.43750000e-04  6.99625031e+00  2.43750000e-04  1.16296537e+00  2.43750000e-04  1.21344630e-06  2.43750000e-04  4.61600432e-05  2.43750000e-04 -5.06214871e-05 
 2.43850000e-04  7.00000000e+00  2.43850000e-04  9.66765780e-01  2.43850000e-04  6.99625042e+00  2.43850000e-04  1.16301407e+00  2.43850000e-04  1.22949278e-06  2.43850000e-04  4.61292774e-05  2.43850000e-04 -5.06214871e-05 
 2.43950000e-04  7.00000000e+00  2.43950000e-04  9.66973004e-01  2.43950000e-04  6.99625052e+00  2.43950000e-04  1.16306269e+00  2.43950000e-04  1.21346276e-06  2.43950000e-04  4.60984930e-05  2.43950000e-04 -5.06214871e-05 
 2.44050000e-04  7.00000000e+00  2.44050000e-04  9.67180050e-01  2.44050000e-04  6.99625062e+00  2.44050000e-04  1.16311125e+00  2.44050000e-04  1.22947634e-06  2.44050000e-04  4.60676653e-05  2.44050000e-04 -5.06214871e-05 
 2.44150000e-04  7.00000000e+00  2.44150000e-04  9.67386917e-01  2.44150000e-04  6.99625072e+00  2.44150000e-04  1.16315973e+00  2.44150000e-04  1.21347918e-06  2.44150000e-04  4.60368200e-05  2.44150000e-04 -5.06214871e-05 
 2.44250000e-04  7.00000000e+00  2.44250000e-04  9.67593607e-01  2.44250000e-04  6.99625083e+00  2.44250000e-04  1.16320814e+00  2.44250000e-04  1.22945994e-06  2.44250000e-04  4.60059323e-05  2.44250000e-04 -5.06214871e-05 
 2.44350000e-04  7.00000000e+00  2.44350000e-04  9.67800119e-01  2.44350000e-04  6.99625093e+00  2.44350000e-04  1.16325647e+00  2.44350000e-04  1.21349556e-06  2.44350000e-04  4.59750279e-05  2.44350000e-04 -5.06214871e-05 
 2.44450000e-04  7.00000000e+00  2.44450000e-04  9.68006454e-01  2.44450000e-04  6.99625103e+00  2.44450000e-04  1.16330474e+00  2.44450000e-04  1.22944358e-06  2.44450000e-04  4.59440820e-05  2.44450000e-04 -5.06214871e-05 
 2.44550000e-04  7.00000000e+00  2.44550000e-04  9.68212611e-01  2.44550000e-04  6.99625113e+00  2.44550000e-04  1.16335293e+00  2.44550000e-04  1.21351190e-06  2.44550000e-04  4.59131203e-05  2.44550000e-04 -5.06214871e-05 
 2.44650000e-04  7.00000000e+00  2.44650000e-04  9.68418591e-01  2.44650000e-04  6.99625123e+00  2.44650000e-04  1.16340104e+00  2.44650000e-04  1.22942727e-06  2.44650000e-04  4.58821182e-05  2.44650000e-04 -5.06214871e-05 
 2.44750000e-04  7.00000000e+00  2.44750000e-04  9.68624393e-01  2.44750000e-04  6.99625134e+00  2.44750000e-04  1.16344909e+00  2.44750000e-04  1.21352819e-06  2.44750000e-04  4.58511010e-05  2.44750000e-04 -5.06214871e-05 
 2.44850000e-04  7.00000000e+00  2.44850000e-04  9.68830019e-01  2.44850000e-04  6.99625144e+00  2.44850000e-04  1.16349706e+00  2.44850000e-04  1.22941099e-06  2.44850000e-04  4.58200444e-05  2.44850000e-04 -5.06214871e-05 
 2.44950000e-04  7.00000000e+00  2.44950000e-04  9.69035467e-01  2.44950000e-04  6.99625154e+00  2.44950000e-04  1.16354496e+00  2.44950000e-04  1.21354444e-06  2.44950000e-04  4.57889737e-05  2.44950000e-04 -5.06214871e-05 
 2.45050000e-04  7.00000000e+00  2.45050000e-04  9.69240739e-01  2.45050000e-04  6.99625164e+00  2.45050000e-04  1.16359279e+00  2.45050000e-04  1.22939476e-06  2.45050000e-04  4.57578646e-05  2.45050000e-04 -5.06214871e-05 
 2.45150000e-04  7.00000000e+00  2.45150000e-04  9.69445834e-01  2.45150000e-04  6.99625174e+00  2.45150000e-04  1.16364054e+00  2.45150000e-04  1.21356065e-06  2.45150000e-04  4.57267422e-05  2.45150000e-04 -5.06214871e-05 
 2.45250000e-04  7.00000000e+00  2.45250000e-04  9.69650753e-01  2.45250000e-04  6.99625184e+00  2.45250000e-04  1.16368822e+00  2.45250000e-04  1.22937858e-06  2.45250000e-04  4.56955823e-05  2.45250000e-04 -5.06214871e-05 
 2.45350000e-04  7.00000000e+00  2.45350000e-04  9.69855495e-01  2.45350000e-04  6.99625194e+00  2.45350000e-04  1.16373583e+00  2.45350000e-04  1.21357682e-06  2.45350000e-04  4.56644100e-05  2.45350000e-04 -5.06214871e-05 
 2.45450000e-04  7.00000000e+00  2.45450000e-04  9.70060061e-01  2.45450000e-04  6.99625204e+00  2.45450000e-04  1.16378337e+00  2.45450000e-04  1.22936243e-06  2.45450000e-04  4.56332012e-05  2.45450000e-04 -5.06214871e-05 
 2.45550000e-04  7.00000000e+00  2.45550000e-04  9.70264451e-01  2.45550000e-04  6.99625214e+00  2.45550000e-04  1.16383083e+00  2.45550000e-04  1.21359294e-06  2.45550000e-04  4.56019810e-05  2.45550000e-04 -5.06214871e-05 
 2.45650000e-04  7.00000000e+00  2.45650000e-04  9.70468666e-01  2.45650000e-04  6.99625224e+00  2.45650000e-04  1.16387822e+00  2.45650000e-04  1.22934633e-06  2.45650000e-04  4.55707252e-05  2.45650000e-04 -5.06214871e-05 
 2.45750000e-04  7.00000000e+00  2.45750000e-04  9.70672704e-01  2.45750000e-04  6.99625234e+00  2.45750000e-04  1.16392554e+00  2.45750000e-04  1.21360902e-06  2.45750000e-04  4.55394588e-05  2.45750000e-04 -5.06214871e-05 
 2.45850000e-04  7.00000000e+00  2.45850000e-04  9.70876567e-01  2.45850000e-04  6.99625244e+00  2.45850000e-04  1.16397279e+00  2.45850000e-04  1.22933027e-06  2.45850000e-04  4.55081578e-05  2.45850000e-04 -5.06214871e-05 
 2.45950000e-04  7.00000000e+00  2.45950000e-04  9.71080254e-01  2.45950000e-04  6.99625254e+00  2.45950000e-04  1.16401996e+00  2.45950000e-04  1.21362506e-06  2.45950000e-04  4.54768471e-05  2.45950000e-04 -5.06214871e-05 
 2.46050000e-04  7.00000000e+00  2.46050000e-04  9.71283766e-01  2.46050000e-04  6.99625264e+00  2.46050000e-04  1.16406706e+00  2.46050000e-04  1.22931425e-06  2.46050000e-04  4.54455028e-05  2.46050000e-04 -5.06214871e-05 
 2.46150000e-04  7.00000000e+00  2.46150000e-04  9.71487102e-01  2.46150000e-04  6.99625274e+00  2.46150000e-04  1.16411409e+00  2.46150000e-04  1.21364106e-06  2.46150000e-04  4.54141496e-05  2.46150000e-04 -5.06214871e-05 
 2.46250000e-04  7.00000000e+00  2.46250000e-04  9.71690264e-01  2.46250000e-04  6.99625284e+00  2.46250000e-04  1.16416105e+00  2.46250000e-04  1.22929827e-06  2.46250000e-04  4.53827638e-05  2.46250000e-04 -5.06214871e-05 
 2.46350000e-04  7.00000000e+00  2.46350000e-04  9.71893250e-01  2.46350000e-04  6.99625294e+00  2.46350000e-04  1.16420793e+00  2.46350000e-04  1.21365702e-06  2.46350000e-04  4.53513700e-05  2.46350000e-04 -5.06214871e-05 
 2.46450000e-04  7.00000000e+00  2.46450000e-04  9.72096062e-01  2.46450000e-04  6.99625304e+00  2.46450000e-04  1.16425474e+00  2.46450000e-04  1.22928233e-06  2.46450000e-04  4.53199445e-05  2.46450000e-04 -5.06214871e-05 
 2.46550000e-04  7.00000000e+00  2.46550000e-04  9.72298699e-01  2.46550000e-04  6.99625313e+00  2.46550000e-04  1.16430148e+00  2.46550000e-04  1.21367293e-06  2.46550000e-04  4.52885119e-05  2.46550000e-04 -5.06214871e-05 
 2.46650000e-04  7.00000000e+00  2.46650000e-04  9.72501162e-01  2.46650000e-04  6.99625323e+00  2.46650000e-04  1.16434815e+00  2.46650000e-04  1.22926644e-06  2.46650000e-04  4.52570486e-05  2.46650000e-04 -5.06214871e-05 
 2.46750000e-04  7.00000000e+00  2.46750000e-04  9.72703450e-01  2.46750000e-04  6.99625333e+00  2.46750000e-04  1.16439474e+00  2.46750000e-04  1.21368881e-06  2.46750000e-04  4.52255790e-05  2.46750000e-04 -5.06214871e-05 
 2.46850000e-04  7.00000000e+00  2.46850000e-04  9.72905564e-01  2.46850000e-04  6.99625343e+00  2.46850000e-04  1.16444127e+00  2.46850000e-04  1.22925058e-06  2.46850000e-04  4.51940798e-05  2.46850000e-04 -5.06214871e-05 
 2.46950000e-04  7.00000000e+00  2.46950000e-04  9.73107504e-01  2.46950000e-04  6.99625353e+00  2.46950000e-04  1.16448772e+00  2.46950000e-04  1.21370464e-06  2.46950000e-04  4.51625751e-05  2.46950000e-04 -5.06214871e-05 
 2.47050000e-04  7.00000000e+00  2.47050000e-04  9.73309270e-01  2.47050000e-04  6.99625362e+00  2.47050000e-04  1.16453410e+00  2.47050000e-04  1.22923477e-06  2.47050000e-04  4.51310416e-05  2.47050000e-04 -5.06214871e-05 
 2.47150000e-04  7.00000000e+00  2.47150000e-04  9.73510862e-01  2.47150000e-04  6.99625372e+00  2.47150000e-04  1.16458041e+00  2.47150000e-04  1.21372043e-06  2.47150000e-04  4.50995036e-05  2.47150000e-04 -5.06214871e-05 
 2.47250000e-04  7.00000000e+00  2.47250000e-04  9.73712280e-01  2.47250000e-04  6.99625382e+00  2.47250000e-04  1.16462664e+00  2.47250000e-04  1.22921900e-06  2.47250000e-04  4.50679378e-05  2.47250000e-04 -5.06214871e-05 
 2.47350000e-04  7.00000000e+00  2.47350000e-04  9.73913525e-01  2.47350000e-04  6.99625392e+00  2.47350000e-04  1.16467281e+00  2.47350000e-04  1.21373618e-06  2.47350000e-04  4.50363683e-05  2.47350000e-04 -5.06214871e-05 
 2.47450000e-04  7.00000000e+00  2.47450000e-04  9.74114597e-01  2.47450000e-04  6.99625401e+00  2.47450000e-04  1.16471890e+00  2.47450000e-04  1.22920327e-06  2.47450000e-04  4.50047719e-05  2.47450000e-04 -5.06214871e-05 
 2.47550000e-04  7.00000000e+00  2.47550000e-04  9.74315495e-01  2.47550000e-04  6.99625411e+00  2.47550000e-04  1.16476492e+00  2.47550000e-04  1.21375189e-06  2.47550000e-04  4.49731727e-05  2.47550000e-04 -5.06214871e-05 
 2.47650000e-04  7.00000000e+00  2.47650000e-04  9.74516221e-01  2.47650000e-04  6.99625421e+00  2.47650000e-04  1.16481087e+00  2.47650000e-04  1.22918758e-06  2.47650000e-04  4.49415476e-05  2.47650000e-04 -5.06214871e-05 
 2.47750000e-04  7.00000000e+00  2.47750000e-04  9.74716773e-01  2.47750000e-04  6.99625431e+00  2.47750000e-04  1.16485675e+00  2.47750000e-04  1.21376756e-06  2.47750000e-04  4.49099204e-05  2.47750000e-04 -5.06214871e-05 
 2.47850000e-04  7.00000000e+00  2.47850000e-04  9.74917153e-01  2.47850000e-04  6.99625440e+00  2.47850000e-04  1.16490255e+00  2.47850000e-04  1.22917193e-06  2.47850000e-04  4.48782684e-05  2.47850000e-04 -5.06214871e-05 
 2.47950000e-04  7.00000000e+00  2.47950000e-04  9.75117360e-01  2.47950000e-04  6.99625450e+00  2.47950000e-04  1.16494829e+00  2.47950000e-04  1.21378319e-06  2.47950000e-04  4.48466151e-05  2.47950000e-04 -5.06214871e-05 
 2.48050000e-04  7.00000000e+00  2.48050000e-04  9.75317394e-01  2.48050000e-04  6.99625460e+00  2.48050000e-04  1.16499395e+00  2.48050000e-04  1.22915632e-06  2.48050000e-04  4.48149379e-05  2.48050000e-04 -5.06214871e-05 
 2.48150000e-04  7.00000000e+00  2.48150000e-04  9.75517256e-01  2.48150000e-04  6.99625469e+00  2.48150000e-04  1.16503954e+00  2.48150000e-04  1.21379878e-06  2.48150000e-04  4.47832603e-05  2.48150000e-04 -5.06214871e-05 
 2.48250000e-04  7.00000000e+00  2.48250000e-04  9.75716946e-01  2.48250000e-04  6.99625479e+00  2.48250000e-04  1.16508506e+00  2.48250000e-04  1.22914076e-06  2.48250000e-04  4.47515597e-05  2.48250000e-04 -5.06214871e-05 
 2.48350000e-04  7.00000000e+00  2.48350000e-04  9.75916463e-01  2.48350000e-04  6.99625488e+00  2.48350000e-04  1.16513051e+00  2.48350000e-04  1.21381433e-06  2.48350000e-04  4.47198596e-05  2.48350000e-04 -5.06214871e-05 
 2.48450000e-04  7.00000000e+00  2.48450000e-04  9.76115809e-01  2.48450000e-04  6.99625498e+00  2.48450000e-04  1.16517589e+00  2.48450000e-04  1.22912523e-06  2.48450000e-04  4.46881374e-05  2.48450000e-04 -5.06214871e-05 
 2.48550000e-04  7.00000000e+00  2.48550000e-04  9.76314983e-01  2.48550000e-04  6.99625507e+00  2.48550000e-04  1.16522119e+00  2.48550000e-04  1.21382983e-06  2.48550000e-04  4.46564164e-05  2.48550000e-04 -5.06214871e-05 
 2.48650000e-04  7.00000000e+00  2.48650000e-04  9.76513985e-01  2.48650000e-04  6.99625517e+00  2.48650000e-04  1.16526643e+00  2.48650000e-04  1.22910974e-06  2.48650000e-04  4.46246743e-05  2.48650000e-04 -5.06214871e-05 
 2.48750000e-04  7.00000000e+00  2.48750000e-04  9.76712816e-01  2.48750000e-04  6.99625527e+00  2.48750000e-04  1.16531159e+00  2.48750000e-04  1.21384530e-06  2.48750000e-04  4.45929344e-05  2.48750000e-04 -5.06214871e-05 
 2.48850000e-04  7.00000000e+00  2.48850000e-04  9.76911475e-01  2.48850000e-04  6.99625536e+00  2.48850000e-04  1.16535669e+00  2.48850000e-04  1.22909429e-06  2.48850000e-04  4.45611742e-05  2.48850000e-04 -5.06214871e-05 
 2.48950000e-04  7.00000000e+00  2.48950000e-04  9.77109964e-01  2.48950000e-04  6.99625546e+00  2.48950000e-04  1.16540171e+00  2.48950000e-04  1.21386073e-06  2.48950000e-04  4.45294169e-05  2.48950000e-04 -5.06214871e-05 
 2.49050000e-04  7.00000000e+00  2.49050000e-04  9.77308281e-01  2.49050000e-04  6.99625555e+00  2.49050000e-04  1.16544666e+00  2.49050000e-04  1.22907889e-06  2.49050000e-04  4.44976403e-05  2.49050000e-04 -5.06214871e-05 
